p_id;p_nr;p_name;p_text;p_comp[zielgruppe];p_brand;a_id;a_nr;a_active;a_ean;a_prodnr;a_comp[farbe];a_comp[groesse];a_stock;a_media[image]{0};a_media[image]{1};a_media[image]{2};a_media[image]{3};a_media[image]{4};a_media[image]{5};p_comp[material]
37549;32602981;Kapuzenpullover;Diese hervorragend verarbeitete Basic Kapuzenpullover ist aus einer tollen, hochwertigen Qualit„t, die auch an k„lteren Tagen warm h„lt. Die stark angeraute Innenseite ist sehr weich und angenehm zu tragen. Kleine Details im Seemannslook, wie zum Beispiel Kordel”sen als Bullaugen oder der Dreimaster-Stick auf der Brust machen den Look einzigartig.;Herren;DreiMaster;274683;4251621765847;0;4251621765847;32906;grau melange;S;5;https://clientmedia.trade-server.net/1211_glago/media/1/16/427117.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/14/427115.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/18/427119.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/20/427121.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/22/427123.jpg;;80% Baumwolle, 20% Polyester
37549;32602981;Kapuzenpullover;Diese hervorragend verarbeitete Basic Kapuzenpullover ist aus einer tollen, hochwertigen Qualit„t, die auch an k„lteren Tagen warm h„lt. Die stark angeraute Innenseite ist sehr weich und angenehm zu tragen. Kleine Details im Seemannslook, wie zum Beispiel Kordel”sen als Bullaugen oder der Dreimaster-Stick auf der Brust machen den Look einzigartig.;Herren;DreiMaster;274685;4251621765861;0;4251621765861;32906;grau melange;XL;4;https://clientmedia.trade-server.net/1211_glago/media/1/16/427117.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/14/427115.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/18/427119.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/20/427121.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/22/427123.jpg;;80% Baumwolle, 20% Polyester
37549;32602981;Kapuzenpullover;Diese hervorragend verarbeitete Basic Kapuzenpullover ist aus einer tollen, hochwertigen Qualit„t, die auch an k„lteren Tagen warm h„lt. Die stark angeraute Innenseite ist sehr weich und angenehm zu tragen. Kleine Details im Seemannslook, wie zum Beispiel Kordel”sen als Bullaugen oder der Dreimaster-Stick auf der Brust machen den Look einzigartig.;Herren;DreiMaster;274687;4251621766035;0;4251621766035;32906;grau melange;XXL;2;https://clientmedia.trade-server.net/1211_glago/media/1/16/427117.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/14/427115.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/18/427119.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/20/427121.jpg;https://clientmedia.trade-server.net/1211_glago/media/1/22/427123.jpg;;80% Baumwolle, 20% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274777;4251621763027;0;4251621763027;34906;gelb;S;2;https://clientmedia.trade-server.net/1211_glago/media/6/02/424603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/00/424601.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/424605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/424607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/424609.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274781;4251621762990;0;4251621762990;34906;gelb;M;1;https://clientmedia.trade-server.net/1211_glago/media/6/02/424603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/00/424601.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/424605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/424607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/424609.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274785;4251621763096;0;4251621763096;34906;gelb;XS;1;https://clientmedia.trade-server.net/1211_glago/media/6/02/424603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/00/424601.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/424605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/424607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/424609.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274787;4251621763034;0;4251621763034;34906;marine;S;1;https://clientmedia.trade-server.net/1211_glago/media/7/62/424763.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/60/424761.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/64/424765.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/66/424767.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/68/424769.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274795;4251621763102;0;4251621763102;34906;marine;XS;1;https://clientmedia.trade-server.net/1211_glago/media/7/62/424763.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/60/424761.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/64/424765.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/66/424767.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/68/424769.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274801;4251621762983;0;4251621762983;34906;rot;L;6;https://clientmedia.trade-server.net/1211_glago/media/7/82/424783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/424781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/424785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/424787.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/88/424789.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274805;4251621763072;0;4251621763072;34906;rot;XL;9;https://clientmedia.trade-server.net/1211_glago/media/7/82/424783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/424781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/424785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/424787.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/88/424789.jpg;;100% Polyester
37551;34302986;Anorak;Nicht nass werden ist eine gute Sache - nicht nass werden und dabei gut aussehen, ist noch eine viel bessere. Denn dieser Anorak ist toll geschnitten, er hat viele charmante Logo-Details und ein schickes bedrucktes Innenfutter aus Jersey. Fr Trockenheit sorgt das funktional beschichtete Material mit seinen komplett verschweiáten N„hten - fr Sicherheit die reflektierenden Biesen an Schultern, Rcken und rmeln. Die groáen Pattentaschen haben noch seitliche Einfasstaschen, der Taillenriegel und die rmelabschlsse sind mit Druckkn”pfen verstellbar.;Damen;Schmuddelwedda;274807;4251621763126;0;4251621763126;34906;rot;XS;1;https://clientmedia.trade-server.net/1211_glago/media/7/82/424783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/424781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/424785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/424787.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/88/424789.jpg;;100% Polyester
37553;34302987;3 in 1 Parka;Sie wnschen sich einen Regenparka, der wind- und wetterfest ist und zudem noch gut aussieht? Voil…, hier ist er. On top, ist das Innenfutter bei diesem Parka eine warme Fleecejacke, die auch separat getragen werden kann. Das ist nicht nur praktisch, sondern es zaubert aus einer Jacke drei Jacken. Fr die Optik sorgen viele charmante Logodetails, die schicken gekr„uselten N„hte auf der Vorderseite und ein kleiner Regenschirmprint auf der Brust.;Damen;Schmuddelwedda;274809;4251621763256;0;4251621763256;34906;gelb;S;3;https://clientmedia.trade-server.net/1211_glago/media/0/32/424033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/30/424031.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/424035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/424037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/424039.jpg;;100% Polyester
37553;34302987;3 in 1 Parka;Sie wnschen sich einen Regenparka, der wind- und wetterfest ist und zudem noch gut aussieht? Voil…, hier ist er. On top, ist das Innenfutter bei diesem Parka eine warme Fleecejacke, die auch separat getragen werden kann. Das ist nicht nur praktisch, sondern es zaubert aus einer Jacke drei Jacken. Fr die Optik sorgen viele charmante Logodetails, die schicken gekr„uselten N„hte auf der Vorderseite und ein kleiner Regenschirmprint auf der Brust.;Damen;Schmuddelwedda;274811;4251621763218;0;4251621763218;34906;gelb;L;1;https://clientmedia.trade-server.net/1211_glago/media/0/32/424033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/30/424031.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/424035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/424037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/424039.jpg;;100% Polyester
37553;34302987;3 in 1 Parka;Sie wnschen sich einen Regenparka, der wind- und wetterfest ist und zudem noch gut aussieht? Voil…, hier ist er. On top, ist das Innenfutter bei diesem Parka eine warme Fleecejacke, die auch separat getragen werden kann. Das ist nicht nur praktisch, sondern es zaubert aus einer Jacke drei Jacken. Fr die Optik sorgen viele charmante Logodetails, die schicken gekr„uselten N„hte auf der Vorderseite und ein kleiner Regenschirmprint auf der Brust.;Damen;Schmuddelwedda;274819;4251621763317;0;4251621763317;34906;gelb;XXL;1;https://clientmedia.trade-server.net/1211_glago/media/0/32/424033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/30/424031.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/424035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/424037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/424039.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274823;4251621763430;0;4251621763430;34906;gelb;L;3;https://clientmedia.trade-server.net/1211_glago/media/7/32/423733.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/30/423731.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/34/423735.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/36/423737.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/38/423739.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274827;4251621763539;0;4251621763539;34906;gelb;XL;1;https://clientmedia.trade-server.net/1211_glago/media/7/32/423733.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/30/423731.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/34/423735.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/36/423737.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/38/423739.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274835;4251621763461;0;4251621763461;34906;marine;L;6;https://clientmedia.trade-server.net/1211_glago/media/8/42/423843.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/40/423841.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/44/423845.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/46/423847.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/48/423849.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274839;4251621763553;0;4251621763553;34906;marine;XL;4;https://clientmedia.trade-server.net/1211_glago/media/8/42/423843.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/40/423841.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/44/423845.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/46/423847.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/48/423849.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274841;4251621763577;0;4251621763577;34906;marine;XS;2;https://clientmedia.trade-server.net/1211_glago/media/8/42/423843.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/40/423841.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/44/423845.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/46/423847.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/48/423849.jpg;;100% Polyester
37555;34302988;3 in 1 Parka;Kalter Wind und Regen sind ab sofort kein Thema mehr, denn dieser schicke Damen Parka trotzt, durch das beschichtete Material und die verschweiáten N„hte, garantiert jeder Schlechtwetterfront. Als Innenfutter hat der Parka eine herausnehmbare Sweatshirtjacke, die auch separat getragen werden kann. Ein Parka ? drei Tragevarianten. Die groáen Pattentaschen bieten eine Menge Stauraum, die rmelabschlsse sind verstellbar und die Kapuze hat eine sch”ne dicke Kordel, mit aufwendig gestalteten Logo-Stoppern. Der charmante Regenschirmprint auf der Brust komplettiert den Style.;Damen;Schmuddelwedda;274843;4251621763591;0;4251621763591;34906;marine;XXL;1;https://clientmedia.trade-server.net/1211_glago/media/8/42/423843.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/40/423841.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/44/423845.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/46/423847.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/48/423849.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274845;4251621763812;0;4251621763812;34906;gelb;S;1;https://clientmedia.trade-server.net/1211_glago/media/0/62/423063.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/60/423061.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/64/423065.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/66/423067.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/68/423069.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274847;4251621763713;0;4251621763713;34906;gelb;L;2;https://clientmedia.trade-server.net/1211_glago/media/0/62/423063.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/60/423061.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/64/423065.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/66/423067.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/68/423069.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274851;4251621763843;0;4251621763843;34906;gelb;XL;2;https://clientmedia.trade-server.net/1211_glago/media/0/62/423063.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/60/423061.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/64/423065.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/66/423067.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/68/423069.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274853;4251621763874;0;4251621763874;34906;gelb;XS;1;https://clientmedia.trade-server.net/1211_glago/media/0/62/423063.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/60/423061.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/64/423065.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/66/423067.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/68/423069.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274855;4251621763829;0;4251621763829;34906;marine;S;1;https://clientmedia.trade-server.net/1211_glago/media/0/22/423023.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/20/423021.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/423025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/26/423027.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/423029.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274857;4251621763737;0;4251621763737;34906;marine;L;1;https://clientmedia.trade-server.net/1211_glago/media/0/22/423023.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/20/423021.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/423025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/26/423027.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/423029.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274859;4251621763782;0;4251621763782;34906;marine;M;2;https://clientmedia.trade-server.net/1211_glago/media/0/22/423023.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/20/423021.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/423025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/26/423027.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/423029.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274863;4251621763881;0;4251621763881;34906;marine;XS;1;https://clientmedia.trade-server.net/1211_glago/media/0/22/423023.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/20/423021.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/423025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/26/423027.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/423029.jpg;;100% Polyester
37557;34302989;Parka;Mit diesem Parka gelingt es Ihnen spielend, auch im Regen gut auszusehen. Er hat eine tolle Form und durch das beschichtete Material und die verschweiáten N„hte, ist er auch funktional top. Das Futter ist ein weiches Jersey in Melange, das durch seine softe Beschaffenheit fr ein angenehmes Tragen sorgt. Besonders sch”n, sind die vielen charmanten und liebevoll gestalteten Logo-Details, sowie die zweifarbigen Kordeln in der Kapuze und in der Taille.;Damen;Schmuddelwedda;274873;4251621763898;0;4251621763898;34906;rot;XS;1;https://clientmedia.trade-server.net/1211_glago/media/0/42/423043.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/44/423045.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/423041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/46/423047.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/48/423049.jpg;;100% Polyester
